,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,year,month,day
234,475000.0,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,0.2843326885880077,0.24551748624178943,2014,9,2
237,410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,0.17214700193423593,0.241966980294692,2015,3,20
239,472000.0,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,0.3829787234042553,0.7892182969406474,2014,5,29
240,225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,0.1102514506769826,0.472749866856027,2014,12,8
241,210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,0.04061895551257254,0.254985502100716,2014,10,1
242,455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,0.16054158607350094,0.1833836321675839,2015,1,27
243,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,0.12379110251450677,0.4535771347417007,2015,4,27
244,480000.0,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,0.14893617021276595,0.14255281377596307,2014,8,26
245,363000.0,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,0.3771760154738878,0.5755370140244985,2015,2,12
247,181000.0,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0,0.10251450676982592,0.11332031481152731,2015,2,26
248,250000.0,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,0.2688588007736944,0.41416651872891885,2015,3,14
249,481000.0,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,0.14893617021276595,0.13900230782886563,2015,4,22
250,260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0,0.218568665377176,0.3880703000177525,2014,9,23
251,455000.0,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,0,0.47195357833655704,0.35007988638380966,2014,5,13
253,349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,0.19342359767891681,0.336114562991893,2015,4,21
254,245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0,0.19535783365570597,0.343629800579916,2014,9,29
255,592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,0,0.15473887814313342,0.36481448606426414,2014,5,19
256,385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,0.24951644100580267,0.4123912657553701,2014,10,20
257,315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0,0.1798839458413926,0.591691816083792,2015,2,11
258,255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,0,0.1470019342359768,0.5590271613704954,2014,11,24
259,693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,0,0.4584139264990329,0.29634889638440143,2014,8,29
260,780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,0,0.2011605415860735,0.22184744659447303,2014,12,2
261,237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,0.18955512572533845,0.46269010000591754,2014,10,24
263,425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,0.1373307543520309,0.11414876619918339,2015,4,28
264,369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,0.11798839458413928,0.8057281495946507,2014,10,27
265,290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0,0.25725338491295935,0.40381087638321794,2014,5,19
266,285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,0.09864603481624758,0.33723888987514056,2014,9,29
267,415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,0.13539651837524175,0.22569382803716193,2014,8,14
268,272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0,0.2804642166344294,0.44967157819989345,2015,4,9
271,436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,0,0.15860735009671179,0.4070655068347239,2015,5,1
272,210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,0,0.14119922630560927,0.44458251967572043,2014,10,17
273,236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,0,0.13539651837524175,0.4123320906562518,2014,9,25
274,331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003,0.15860735009671179,0.09314160601219008,2014,11,24
275,365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,0,0.39323017408123784,0.2530327238298124,2015,3,20
276,450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,0.2011605415860735,0.5845908041895971,2015,1,27
277,770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,0.23984526112185683,0.6796260133735724,2014,11,13
279,405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,0.27079303675048355,0.3165276051837387,2015,5,5
280,304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,0,0.21276595744680848,0.6176105094976034,2014,7,3
281,170000.0,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,0,0.19922630560928434,0.4807385052369963,2015,2,27
282,2050000.0,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1905,1994,0.47001934235976783,0.4086040594117995,2015,5,13
283,780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,0,0.6382978723404255,0.42682998994023313,2014,6,30
284,330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,0,0.3771760154738878,0.7485058287472632,2015,4,10
285,370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,0,0.3462282398452611,0.44079531333214983,2014,9,5
286,467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,0,0.32495164410058025,0.5384342268773301,2014,10,17
287,405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,0,0.20309477756286265,0.3946387360198828,2015,2,9
288,675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,0,0.3268858800773694,0.5709805313923901,2014,7,2
289,500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,0.17408123791102514,0.7619385762471153,2014,8,12
290,389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,1968,0,0.3462282398452611,0.8642523226226404,2014,7,23
291,630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,0,0.2901353965183752,0.5295579620095864,2015,2,24
292,360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,0,0.32108317214700194,0.5494999704124505,2014,10,22
293,580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,0,0.32882011605415856,0.612639801171667,2014,10,2
294,550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,0.34235976789168276,0.20800047340079297,2014,7,9
295,879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0,0.4893617021276595,0.6345345878454347,2014,7,10
296,265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,1993,0,0.21663442940038685,0.39440203562340964,2014,8,22
297,446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,1990,0,0.3442940038684719,0.3887212261080537,2015,3,4
298,404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,0.29400386847195353,0.29238416474347595,2014,6,2
299,267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,0,0.19535783365570597,0.4971300076927629,2014,5,29
301,335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,0,0.3655705996131528,0.4291378188058465,2014,8,11
302,576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,0.3036750483558994,0.3940469850286999,2014,6,19
303,208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0,0.33849129593810445,0.23309071542694831,2015,4,1
304,315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0,0.1624758220502901,0.5614533404343452,2015,1,15
305,725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,0,0.21663442940038685,0.19817740694715663,2015,2,17
306,550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,0,0.22823984526112184,0.45115095567785074,2015,4,3
307,610750.0,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,0,0.3152804642166344,0.5402686549499971,2014,6,12
308,550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0,0.1624758220502901,0.25735250606544763,2015,2,28
309,665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,1960,0,0.4061895551257253,0.4544055861293568,2015,1,8
310,834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,0.3520309477756286,0.3017338304041659,2015,2,9
312,2384000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,0.437137330754352,0.2810225457127641,2014,5,2
313,1384000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,0.6266924564796905,0.6268418249600568,2014,6,18
314,1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,0.6266924564796905,0.6268418249600568,2014,12,9
315,305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,0,0.29593810444874274,0.39641398899343155,2014,11,5
316,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,0.18375241779497098,0.44446416947748385,2015,4,8
318,548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,0,0.18375241779497098,0.19012959346706904,2014,7,23
319,268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,0,0.1334622823984526,0.4807385052369963,2014,11,22
320,819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,0,0.18181818181818182,0.45760104148174446,2014,5,13
322,230000.0,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,0,0.17408123791102514,0.5247056038818866,2014,7,21
323,240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,1969,0,0.17214700193423593,0.5386117521746849,2015,2,2
324,232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,0.23210831721470015,0.40292324989644357,2014,9,5
325,240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,0.23210831721470015,0.40292324989644357,2015,3,11
327,740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,1922,0,0.32882011605415856,0.2869400556245932,2014,9,5
328,186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,0.10251450676982592,0.41120776377300433,2015,4,28
329,790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,0,0.3636363636363636,0.553464702053376,2014,7,25
330,880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,1951,2002,0.33849129593810445,0.3236286170779336,2014,9,16
331,279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0,0.1876208897485493,0.4322149239599976,2015,4,16
332,295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,0,0.24951644100580267,0.5798567962601338,2014,7,29
333,640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,0.21083172147001933,0.25735250606544763,2015,4,8
334,940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,1968,0,0.41586073500967113,0.5251198295757146,2014,7,3
335,260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0,0.22823984526112184,0.31025504467719983,2014,10,7
336,559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2004,0,0.37911025145067695,0.615065980235517,2014,6,2
337,791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0,0.23210831721470015,0.1833836321675839,2014,7,22
338,265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,0,0.21663442940038685,0.43487780342032073,2014,8,26
340,485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,1962,0,0.37524177949709864,0.8351381738564413,2015,4,24
341,684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,2010,0,0.5512572533849129,0.4387833599621279,2014,11,6
342,425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,0,0.18568665377176014,0.4757677969110598,2014,9,9
344,552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,2002,0,0.3404255319148936,0.3060536126398012,2014,7,18
345,165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,0.07736943907156672,0.38386886798035386,2014,7,23
346,239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,0.07736943907156672,0.38386886798035386,2014,12,29
348,206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0,0.21276595744680848,0.6763122078229481,2014,10,21
349,387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,0,0.27466150870406186,0.47310491745073674,2015,4,16
351,855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,1965,0,0.3849129593810444,0.5638795194981953,2014,9,22
352,315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,0,0.2553191489361702,0.8135984377773833,2015,1,26
353,437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,0,0.25338491295938104,0.14610331972306057,2014,12,3
355,375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,0.18955512572533845,0.30268063199005857,2014,6,4
356,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0,0.2688588007736944,0.26273744008521216,2014,8,6
357,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,0,0.218568665377176,0.5845908041895971,2014,10,6
359,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,0,0.17408123791102514,0.3017338304041659,2014,8,5
361,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978,0,0.3578336557059961,0.6325226344754128,2014,8,28
362,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,0,0.23210831721470015,0.4448192200721936,2014,12,10
363,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013,0,0.27466150870406186,0.5155334635185514,2014,8,19
364,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,0,0.44487427466150864,0.4822178827149535,2014,9,17
366,673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,2002,0,0.29400386847195353,0.9940233149890526,2015,3,26
369,338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,0,0.230174081237911,0.41416651872891885,2014,11,20
370,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993,0,0.15667311411992263,0.3887212261080537,2014,12,4
371,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,0.230174081237911,0.37150127226463103,2014,10,1
372,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,0.230174081237911,0.37150127226463103,2015,3,24
373,380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,0,0.4332688588007737,0.5367181490028996,2014,12,23
374,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,0,0.19922630560928434,0.41268714125096156,2014,8,11
375,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,0,0.5531914893617021,0.4021539736079058,2014,5,20
376,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1940,0,0.22243713733075432,0.7070832593644595,2014,6,9
377,275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,0,0.2050290135396518,0.40529025386117523,2014,10,27
378,595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,1960,0,0.24951644100580267,0.14610331972306057,2015,4,29
379,435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,0.1876208897485493,0.11397124090182852,2015,4,21
381,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0,0.5299806576402321,0.7983312622048643,2014,8,5
382,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001,0,0.32495164410058025,0.3715604473637493,2015,3,13
383,560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,1968,0,0.3481624758220503,0.43783655837623525,2015,1,21
385,799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969,0,0.35396518375241776,0.5349428960293509,2014,11,11
386,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983,0,0.15280464216634426,0.5295579620095864,2014,6,25
387,252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1979,0,0.21083172147001933,0.39641398899343155,2014,5,15
388,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,0,0.2437137330754352,0.6715781998934849,2014,9,5
389,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954,0,0.19148936170212766,0.5544115036392686,2014,8,1
390,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0,0.16054158607350094,0.4123912657553701,2014,12,10
391,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,0,0.25725338491295935,0.1304810935558317,2014,9,17
393,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,0,0.495164410058027,0.6857210485827564,2014,5,12
394,1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,1983,0,0.5764023210831721,0.9410024261790639,2014,7,28
395,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950,0,0.2669245647969052,0.5295579620095864,2015,4,30
396,530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958,0,0.28820116054158607,0.4822178827149535,2015,3,9
397,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,1962,0,0.2669245647969052,0.5574294336943015,2014,6,23
398,378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011,0.0851063829787234,0.16858985738801113,2014,6,19
399,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,0.14893617021276595,0.47925912775903895,2014,6,19
400,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0,0.19535783365570597,0.05278418841351559,2015,3,6
401,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,0,0.2437137330754352,0.9652642168175632,2014,8,25
402,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,0,0.18181818181818182,0.22776495650630213,2015,4,22
404,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994,0,0.23210831721470015,0.3820344399076868,2014,6,18
405,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001,0,0.17214700193423593,0.04148174448192202,2014,9,12
406,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,0,0.12959381044487428,0.15290845612166398,2014,8,6
407,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,0,0.18375241779497098,0.2721462808450204,2015,4,17
408,364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,1995,0,0.2843326885880077,0.3754660039055565,2015,4,27
410,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991,0,0.1798839458413926,0.44280726670217174,2015,3,18
413,577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,0,0.35396518375241776,0.4418604651162791,2014,7,23
414,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,0.4313346228239845,0.367832416119297,2015,2,12
417,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0,0.24951644100580267,0.4739333688383928,2015,1,5
418,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2012,0,0.32882011605415856,0.284868927155453,2014,12,23
420,482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,1941,0,0.13539651837524175,0.2011361619030712,2014,12,3
421,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955,0,0.18568665377176014,0.5413929818332446,2014,7,30
422,538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,1988,0,0.33655705996131524,0.6498017634179538,2014,12,19
423,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,0,0.3268858800773694,0.5587904609740222,2015,1,7
424,375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,1909,0,0.13152804642166344,0.26445351795964256,2014,7,17
425,245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,1996,0,0.23791102514506768,0.44316231729688144,2015,4,3
427,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976,0,0.562862669245648,0.8914136931179361,2015,2,25
428,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,0,0.1624758220502901,0.5331084679566839,2014,5,6
429,365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,2005,0,0.3268858800773694,0.26220486419314754,2015,5,12
430,328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,1990,0,0.3230174081237911,0.44967157819989345,2014,10,28
432,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,0.230174081237911,0.15539381028463223,2014,7,22
433,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005,0,0.16827852998065762,0.08538966802769395,2014,9,3
434,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003,0,0.32495164410058025,0.23806142375288475,2014,9,19
435,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,2014,0.29400386847195353,0.5018048405231079,2014,9,16
436,722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,1983,0,0.495164410058027,0.6359547902242737,2014,8,21
437,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,1991,0,0.4332688588007737,0.49423042783596666,2015,3,12
438,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,2000,0,0.19148936170212766,0.14432806674951182,2014,7,8
439,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,1977,0,0.35589941972920697,0.657376176105095,2014,9,16
440,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954,0,0.2818181818181818,0.25202674714480144,2014,9,23
441,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1974,0,0.24564796905222436,0.4064145807444227,2014,7,22
442,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,1953,0,0.3442940038684719,0.28137759630747383,2014,7,15
444,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,0,0.10251450676982592,0.43783655837623525,2014,8,19
445,400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,1968,0,0.2514506769825919,0.539025977868513,2014,12,2
446,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,2005,0,0.5822050290135397,0.4173619740813066,2014,11,10
447,505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,1972,0,0.17214700193423593,0.2845730516598615,2015,3,19
448,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1975,0,0.25338491295938104,0.388780401207172,2014,10,9
449,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977,0,0.37911025145067695,0.5206816971418428,2014,11,5
450,1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,1977,1999,0.3849129593810444,0.7803420320729038,2015,5,2
451,333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,1965,0,0.19535783365570597,0.5536422273507309,2014,12,31
452,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,1976,0,0.11798839458413928,0.5655955973726257,2015,2,22
453,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0,0.2901353965183752,0.915202082963489,2015,4,21
454,811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,1960,0,0.2475822050290135,0.5535238771524943,2014,10,14
455,551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2001,0,0.3636363636363636,0.303982484170661,2014,5,20
456,496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,1994,0,0.3346228239845261,0.18101662820285225,2015,1,8
458,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,1966,0,0.35589941972920697,0.5295579620095864,2014,6,12
459,255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,1986,0,0.16827852998065762,0.44807385052369963,2015,1,28
460,1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,2007,0,0.5029013539651838,0.46843008462039176,2014,6,26
461,348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,1989,0,0.3442940038684719,0.43777738327711696,2015,3,5
462,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985,0,0.18375241779497098,0.18498135984377773,2014,11,4
463,359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,1988,0,0.3597678916827853,0.6271968755547666,2014,12,9
464,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1953,0,0.11605415860735009,0.3757027043020297,2014,11,12
465,80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,1912,0,0.11218568665377175,0.40529025386117523,2014,5,23
466,465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1954,0,0.16634429400386846,0.3378306408663234,2014,12,1
467,325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850,0,1997,0,0.2862669245647969,0.39517131191194743,2014,10,15
468,340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,1947,0,0.22243713733075432,0.8392212556956034,2015,1,7
469,342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993,0,0.230174081237911,0.3283626250073969,2015,1,6
470,290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1930,1983,0.1334622823984526,0.7277945440558613,2014,6,23
471,868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,2000,0,0.5048355899419729,0.41765784957689805,2015,2,13
472,1199000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,1928,2013,0.42553191489361697,0.45854784306763713,2014,11,13
473,1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,2000,0,0.7117988394584139,0.6667850168649033,2014,10,14
474,859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,2011,0,0.5357833655705996,0.38227114030416,2014,8,11
475,520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,2003,0,0.18568665377176014,0.13900230782886563,2014,8,8
476,460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080,530,2005,0,0.19148936170212766,0.20841469909462101,2014,7,11
477,438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,0,0.22243713733075432,0.2810225457127641,2014,9,1
478,315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0,1918,0,0.15473887814313342,0.34907390969879876,2015,4,6
479,590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,1975,0,0.44487427466150864,0.6116929995857744,2014,7,18
480,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,1955,0,0.19342359767891681,0.4940529025386117,2014,11,4
481,328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,1990,0,0.3346228239845261,0.4165926977927688,2014,6,3
